property_id,purpose,city,location,beds,baths,area_yard,price,date_added
Property_5768,Sale,Karachi,"Askari 4, Gulistan-e-Jauhar",5,6,500 Sq. Yd.,9.75 Crore,2025-04-23
Property_5769,Sale,Karachi,"Navy Housing Scheme Zamzama, Zamzama",5,5,350 Sq. Yd.,14.75 Crore,2025-04-23
Property_5770,Sale,Karachi,"KDA Scheme 1, Karachi",5,6,600 Sq. Yd.,22 Crore,2025-04-23
Property_5771,Sale,Karachi,"Navy Housing Scheme Karsaz, Karachi",6,6,500 Sq. Yd.,22 Crore,2025-04-23
Property_5772,Sale,Karachi,"Navy Housing Scheme Karsaz - Phase 3, Navy Housing Scheme Karsaz",5,6,350 Sq. Yd.,30 Crore,2025-04-23
Property_5773,Sale,Karachi,"Gulshan-e-Iqbal - Block 3, Gulshan-e-Iqbal",240 Sq. Yd.,,,13.5 Crore,2025-04-23
Property_5774,Sale,Karachi,"Saima Arabian Villas, Gadap Town",2,2,120 Sq. Yd.,15.5 Crore,2025-04-23
Property_5775,Sale,Karachi,"Saima Arabian Villas, Gadap Town",2,2,120 Sq. Yd.,1.17 Crore,2025-04-23
Property_5776,Sale,Karachi,"Saima Luxury Homes, Karachi",3,3,160 Sq. Yd.,2.4 Crore,2025-04-23
Property_5777,Sale,Karachi,"Saima Luxury Homes, Karachi",3,3,120 Sq. Yd.,2 Crore,2025-04-23
Property_5778,Sale,Karachi,"Surjani Town - Sector 7C, Surjani Town",2,1,64 Sq. Yd.,60 Lakh,2025-04-23
Property_5779,Sale,Karachi,"Surjani Town - Sector 7C, Surjani Town",2,1,64 Sq. Yd.,60 Lakh,2025-04-23
Property_5780,Sale,Karachi,"Gulshan-e-Iqbal - Block 17, Gulshan-e-Iqbal",6,6,690 Sq. Yd.,,2025-04-23
Property_5781,Sale,Karachi,"Bufferzone - Sector 15-A/5, Buffer Zone",6,7,120 Sq. Yd.,21 Crore,2025-04-23
Property_5782,Sale,Karachi,"Surjani Town - Sector 7D, Surjani Town",64 Sq. Yd.,,,4.25 Crore,2025-04-23
Property_5783,Sale,Karachi,"Shadman Town - Sector-14/B, Shadman",6,5,200 Sq. Yd.,44 Lakh,2025-04-23
Property_5784,Sale,Karachi,"Saadi Town - Block 7, Saadi Town",2,3,120 Sq. Yd.,3.6 Crore,2025-04-23
Property_5785,Sale,Karachi,"Saadi Garden - Block 5, Saadi Garden",2,3,120 Sq. Yd.,1.85 Crore,2025-04-23
Property_5786,Sale,Karachi,"DOHS Phase 1, Malir Cantonment",3,3,550 Sq. Yd.,1.38 Crore,2025-04-23
Property_5787,Sale,Karachi,"DOHS Phase 1, Malir Cantonment",550 Sq. Yd.,,,9.6 Crore,2025-04-23
Property_5788,Sale,Karachi,"Gulistan-e-Jauhar - Block 7, Gulistan-e-Jauhar",6,6,220 Sq. Yd.,16 Crore,2025-04-23
Property_5789,Sale,Karachi,"Gulistan-e-Jauhar - Block 3-A, Gulistan-e-Jauhar",4,4,400 Sq. Yd.,5.5 Crore,2025-04-23
Property_5790,Sale,Karachi,"University Road, Karachi",6,6,133 Sq. Yd.,2.5 Crore,2025-04-23
Property_5791,Sale,Karachi,"Gulistan-e-Jauhar - Block 4, Gulistan-e-Jauhar",4,4,170 Sq. Yd.,3.05 Crore,2025-04-23
Property_5792,Sale,Karachi,"Askari 5 - Sector H, Askari 5",5,5,375 Sq. Yd.,3.2 Crore,2025-04-23
Property_5793,Sale,Karachi,"Gulistan-e-Jauhar - Block 14, Gulistan-e-Jauhar",4,4,60 Sq. Yd.,9 Crore,2025-04-23
Property_5794,Sale,Karachi,"Gulistan-e-Jauhar - Block 14, Gulistan-e-Jauhar",6,6,150 Sq. Yd.,1.7 Crore,2025-04-23
Property_5795,Sale,Karachi,"Gulistan-e-Jauhar - Block 12, Gulistan-e-Jauhar",4,4,60 Sq. Yd.,3.5 Crore,2025-04-23
Property_5796,Sale,Karachi,"Bhittai Colony, Korangi",3,3,120 Sq. Yd.,1.7 Crore,2025-04-23
Property_5797,Sale,Karachi,"Federal B Area - Block 13, Federal B Area",8,6,400 Sq. Yd.,2.25 Crore,2025-04-23
Property_5798,Sale,Karachi,"Capital Cooperative Housing Society, Scheme 33 - Sector 35-A",6,6,240 Sq. Yd.,11.95 Crore,2025-04-23
Property_5799,Sale,Karachi,"Capital Cooperative Housing Society, Scheme 33 - Sector 35-A",8,7,400 Sq. Yd.,4.7 Crore,2025-04-23
Property_5800,Sale,Karachi,"Sector 25-A - Punjabi Saudagar Multi Purpose Society, Scheme 33 - Sector 25-A",4,4,120 Sq. Yd.,6.8 Crore,2025-04-23
Property_5801,Sale,Karachi,"Saima Luxury Homes, Karachi",3,3,120 Sq. Yd.,2 Crore,2025-04-23
Property_5802,Sale,Karachi,"Surjani Town - Sector 7C, Surjani Town",2,1,64 Sq. Yd.,60 Lakh,2025-04-23
Property_5803,Sale,Karachi,"Surjani Town - Sector 7C, Surjani Town",2,1,64 Sq. Yd.,60 Lakh,2025-04-23
Property_5804,Sale,Karachi,"Gulshan-e-Iqbal - Block 17, Gulshan-e-Iqbal",6,6,690 Sq. Yd.,21 Crore,2025-04-23
Property_5805,Sale,Karachi,"Bufferzone - Sector 15-A/5, Buffer Zone",6,7,120 Sq. Yd.,,2025-04-23
Property_5806,Sale,Karachi,"Surjani Town - Sector 7D, Surjani Town",64 Sq. Yd.,,,4.25 Crore,2025-04-23
Property_5807,Sale,Karachi,"Shadman Town - Sector-14/B, Shadman",6,5,200 Sq. Yd.,44 Lakh,2025-04-23
Property_5808,Sale,Karachi,"Saadi Town - Block 7, Saadi Town",2,3,120 Sq. Yd.,3.6 Crore,2025-04-23
Property_5809,Sale,Karachi,"Saadi Garden - Block 5, Saadi Garden",2,3,120 Sq. Yd.,1.85 Crore,2025-04-23
Property_5810,Sale,Karachi,"DOHS Phase 1, Malir Cantonment",3,3,550 Sq. Yd.,1.38 Crore,2025-04-23
Property_5811,Sale,Karachi,"DOHS Phase 1, Malir Cantonment",550 Sq. Yd.,,,9.6 Crore,2025-04-23
Property_5812,Sale,Karachi,"Gulistan-e-Jauhar - Block 7, Gulistan-e-Jauhar",6,6,220 Sq. Yd.,16 Crore,2025-04-23
Property_5813,Sale,Karachi,"Gulistan-e-Jauhar - Block 3-A, Gulistan-e-Jauhar",4,4,400 Sq. Yd.,5.5 Crore,2025-04-23
Property_5814,Sale,Karachi,"University Road, Karachi",6,6,133 Sq. Yd.,2.5 Crore,2025-04-23
Property_5815,Sale,Karachi,"Gulistan-e-Jauhar - Block 4, Gulistan-e-Jauhar",4,4,170 Sq. Yd.,3.05 Crore,2025-04-23
Property_5816,Sale,Karachi,"Gulistan-e-Jauhar - Block 14, Gulistan-e-Jauhar",4,4,60 Sq. Yd.,3.2 Crore,2025-04-23
Property_5817,Sale,Karachi,"Gulistan-e-Jauhar - Block 14, Gulistan-e-Jauhar",6,6,150 Sq. Yd.,1.7 Crore,2025-04-23
Property_5818,Sale,Karachi,"Gulistan-e-Jauhar - Block 12, Gulistan-e-Jauhar",4,4,60 Sq. Yd.,3.5 Crore,2025-04-23
Property_5819,Sale,Karachi,"Bhittai Colony, Korangi",3,3,120 Sq. Yd.,1.7 Crore,2025-04-23
Property_5820,Sale,Karachi,"Federal B Area - Block 13, Federal B Area",8,6,400 Sq. Yd.,2.25 Crore,2025-04-23
Property_5821,Sale,Karachi,"Capital Cooperative Housing Society, Scheme 33 - Sector 35-A",6,6,240 Sq. Yd.,11.95 Crore,2025-04-23
Property_5822,Sale,Karachi,"Capital Cooperative Housing Society, Scheme 33 - Sector 35-A",8,7,400 Sq. Yd.,4.7 Crore,2025-04-23
Property_5823,Sale,Karachi,"Sector 25-A - Punjabi Saudagar Multi Purpose Society, Scheme 33 - Sector 25-A",4,4,120 Sq. Yd.,6.8 Crore,2025-04-23
Property_5824,Sale,Karachi,"Gulistan-e-Jauhar - Block 9, Gulistan-e-Jauhar",7,7,400 Sq. Yd.,2.75 Crore,2025-04-23
Property_5825,Sale,Karachi,"Gulistan-e-Jauhar - Block 3, Gulistan-e-Jauhar",5,6,133 Sq. Yd.,6 Crore,2025-04-23
Property_5826,Sale,Karachi,"Capital Cooperative Housing Society, Scheme 33 - Sector 35-A",6,6,240 Sq. Yd.,4.7 Crore,2025-04-23
Property_5827,Sale,Karachi,"Capital Cooperative Housing Society, Scheme 33 - Sector 35-A",8,7,400 Sq. Yd.,6.8 Crore,2025-04-23
Property_5828,Sale,Karachi,"Sector 25-A - Punjabi Saudagar Multi Purpose Society, Scheme 33 - Sector 25-A",4,4,120 Sq. Yd.,2.75 Crore,2025-04-23
Property_5829,Sale,Karachi,"Gulistan-e-Jauhar - Block 9, Gulistan-e-Jauhar",7,7,400 Sq. Yd.,6 Crore,2025-04-23
Property_5830,Sale,Karachi,"Gulistan-e-Jauhar - Block 3, Gulistan-e-Jauhar",5,6,133 Sq. Yd.,,2025-04-23
Property_5831,Sale,Karachi,"Falcon Complex New Malir, Malir",5,6,500 Sq. Yd.,3 Crore,2025-04-23
Property_5832,Sale,Karachi,"Saadi Garden, Scheme 33",6,7,120 Sq. Yd.,9.9 Crore,2025-04-23
Property_5833,Sale,Karachi,"Gulistan-e-Jauhar - Block 11, Gulistan-e-Jauhar",11,7,280 Sq. Yd.,2.45 Crore,2025-04-23
Property_5834,Sale,Karachi,"Gulistan-e-Jauhar - Block 15, Gulistan-e-Jauhar",6,7,400 Sq. Yd.,3.25 Crore,2025-04-23
Property_5835,Sale,Karachi,"Federal B Area - Block 10, Federal B Area",400 Sq. Yd.,,,8.9 Crore,2025-04-23
Property_5836,Sale,Karachi,"Askari 5 - Sector H, Askari 5",5,5,427 Sq. Yd.,8 Crore,2025-04-23
Property_5837,Sale,Karachi,"Naya Nazimabad - Block C, Naya Nazimabad",4,4,120 Sq. Yd.,9.8 Crore,2025-04-22
Property_5838,Sale,Karachi,"DHA Phase 6, DHA Defence",6,6,500 Sq. Yd.,3.5 Crore,2025-04-22
Property_5839,Sale,Karachi,"North Karachi, Karachi",6,6,120 Sq. Yd.,10.25 Crore,2025-04-22
Property_5840,Sale,Karachi,"North Karachi - Sector 11-C/3, North Karachi",5,4,120 Sq. Yd.,1.75 Crore,2025-04-22
Property_5841,Sale,Karachi,"North Karachi - Sector 10, North Karachi",4,4,120 Sq. Yd.,2.45 Crore,2025-04-22
Property_5842,Sale,Karachi,"Naya Nazimabad - Block D, Naya Nazimabad",6,6,160 Sq. Yd.,3 Crore,2025-04-22
Property_5843,Sale,Karachi,"DHA Phase 7 Extension, DHA Defence",3,4,100 Sq. Yd.,4.25 Crore,2025-04-22
Property_5844,Sale,Karachi,"DHA Phase 8, DHA Defence",3,4,100 Sq. Yd.,4.5 Crore,2025-04-22
Property_5845,Sale,Karachi,"DHA Phase 7 Extension, DHA Defence",6,7,500 Sq. Yd.,5.2 Crore,2025-04-22
Property_5846,Sale,Karachi,"Gulshan-e-Iqbal - Block 18, Gulshan-e-Iqbal",6,6,330 Sq. Yd.,14.5 Crore,2025-04-22
Property_5847,Sale,Karachi,"DHA Phase 8, DHA Defence",666 Sq. Yd.,,,10 Crore,2025-04-22
Property_5848,Sale,Karachi,"DHA Phase 7 Extension, DHA Defence",6,6,200 Sq. Yd.,32 Crore,2025-04-22
Property_5849,Sale,Karachi,"Punjabi Saudagar Society Phase 2, Scheme 33 - Sector 50",5,6,120 Sq. Yd.,6.5 Crore,2025-04-22
Property_5850,Sale,Karachi,"DHA Phase 6, DHA Defence",7,5,675 Sq. Yd.,2.35 Crore,2025-04-22
Property_5851,Sale,Karachi,"Saadi Town, Scheme 33",7,6,400 Sq. Yd.,7.5 Crore,2025-04-22
Property_5852,Sale,Karachi,"North Town Residency, Surjani Town",4,3,80 Sq. Yd.,1.1 Crore,2025-04-22
Property_5853,Sale,Karachi,"North Town Residency, Surjani Town",4,4,80 Sq. Yd.,1.1 Crore,2025-04-22
Property_5854,Sale,Karachi,"Saadi Town - Block 2, Saadi Town",6,6,240 Sq. Yd.,4.69 Crore,2025-04-22
Property_5855,Sale,Karachi,"Bahria Town - Precinct 10-A, Bahria Town Karachi",3,3,200 Sq. Yd.,,2025-04-22
Property_5856,Sale,Karachi,"PIA Housing Society, Faisal Cantonment",8,7,120 Sq. Yd.,1.8 Crore,2025-04-22
Property_5857,Sale,Karachi,"NHS Mauripur, Northern Bypass",5,6,350 Sq. Yd.,3.4 Crore,2025-04-22
Property_5858,Sale,Karachi,"Bahria Town - Precinct 31, Bahria Town Karachi",200 Sq. Yd.,,,6 Crore,2025-04-22
Property_5859,Sale,Karachi,"Shaheed Millat Road, Karachi",4,4,250 Sq. Yd.,1.35 Crore,2025-04-22
Property_5860,Sale,Karachi,"KDA Scheme 1, Karachi",4,4,"1,000 Sq. Yd.",9 Crore,2025-04-22
Property_5861,Sale,Karachi,"Mohammad Ali Society, Gulshan-e-Iqbal Town",160 Sq. Yd.,,,27 Crore,2025-04-22
Property_5862,Sale,Karachi,"Alamgir Road, Gulshan-e-Iqbal Town",160 Sq. Yd.,,,6.5 Crore,2025-04-22
Property_5863,Sale,Karachi,"Mohammad Ali Society, Gulshan-e-Iqbal Town",160 Sq. Yd.,,,7.5 Crore,2025-04-22
Property_5864,Sale,Karachi,"PECHS Block 2, PECHS",225 Sq. Yd.,,,6.5 Crore,2025-04-22
Property_5865,Sale,Karachi,"Alamgir Road, Gulshan-e-Iqbal Town",160 Sq. Yd.,,,14 Crore,2025-04-22
Property_5866,Sale,Karachi,"Mohammad Ali Society, Gulshan-e-Iqbal Town",160 Sq. Yd.,,,7.5 Crore,2025-04-22
Property_5867,Sale,Karachi,"Punjab Chowrangi, Karachi",5,3,141 Sq. Yd.,6.5 Crore,2025-04-22
Property_5868,Sale,Karachi,"Punjab Chowrangi, Karachi",5,3,141 Sq. Yd.,2 Crore,2025-04-22
Property_5869,Sale,Karachi,"PECHS Block 6, PECHS",180 Sq. Yd.,,,2 Crore,2025-04-22
Property_5870,Sale,Karachi,"Gulshan-e-Maymar - Sector Q, Gulshan-e-Maymar",4,4,120 Sq. Yd.,4.5 Crore,2025-04-22
Property_5871,Sale,Karachi,"Gulshan-e-Maymar - Sector X, Gulshan-e-Maymar",3,3,200 Sq. Yd.,1.7 Crore,2025-04-22
Property_5872,Sale,Karachi,"Gulshan-e-Maymar - Sector T, Gulshan-e-Maymar",3,3,240 Sq. Yd.,1.9 Crore,2025-04-22
Property_5873,Sale,Karachi,"North Nazimabad - Block H, North Nazimabad",6,7,233 Sq. Yd.,2.15 Crore,2025-04-22
Property_5874,Sale,Karachi,"North Nazimabad - Block N, North Nazimabad",3,3,256 Sq. Yd.,5.7 Crore,2025-04-22
Property_5875,Sale,Karachi,"DHA Phase 7, DHA Defence",4,5,300 Sq. Yd.,4.6 Crore,2025-04-22
Property_5876,Sale,Karachi,"Delhi Raiyan Cooperative Housing Society, Scheme 33 - Sector 51-A",120 Sq. Yd.,,,1.5 Crore,2025-04-22
Property_5877,Sale,Karachi,"DHA Phase 1, DHA Defence",3,3,120 Sq. Yd.,3.35 Crore,2025-04-22
Property_5878,Sale,Karachi,"PECHS Block 6, PECHS",4,4,150 Sq. Yd.,3.5 Crore,2025-04-22
Property_5879,Sale,Karachi,"DHA Phase 4, DHA Defence",4,4,300 Sq. Yd.,7.5 Crore,2025-04-22
Property_5880,Sale,Karachi,"DHA City - Sector 3B, DHA City - Sector 3",4,4,240 Sq. Yd.,,2025-04-22
Property_5881,Sale,Karachi,"Gulshan-e-Iqbal - Block 17, Gulshan-e-Iqbal",7,6,"1,500 Sq. Yd.",3 Crore,2025-04-22
Property_5882,Sale,Karachi,"DHA Phase 6, DHA Defence",6,6,500 Sq. Yd.,40 Crore,2025-04-22
Property_5883,Sale,Karachi,"DHA Phase 2, DHA Defence",6,6,500 Sq. Yd.,10.5 Crore,2025-04-22
Property_5884,Sale,Karachi,"DHA Phase 6, DHA Defence",6,6,500 Sq. Yd.,17 Crore,2025-04-22
Property_5885,Sale,Karachi,"DHA Phase 5, DHA Defence",5,6,"1,000 Sq. Yd.",10.5 Crore,2025-04-22
Property_5886,Sale,Karachi,"DHA Phase 7, DHA Defence",4,5,230 Sq. Yd.,23.5 Crore,2025-04-22
Property_5887,Sale,Karachi,"DHA Phase 1, DHA Defence",5,6,"1,000 Sq. Yd.",5.9 Crore,2025-04-22
Property_5888,Sale,Karachi,"DHA Phase 2, DHA Defence",6,6,"1,000 Sq. Yd.",17 Crore,2025-04-22
Property_5889,Sale,Karachi,"DHA Phase 7 Extension, DHA Defence",4,6,150 Sq. Yd.,15.75 Crore,2025-04-22
Property_5890,Sale,Karachi,"DHA Phase 7, DHA Defence",5,6,300 Sq. Yd.,6 Crore,2025-04-22
Property_5891,Sale,Karachi,"DHA Phase 7 Extension, DHA Defence",4,4,150 Sq. Yd.,8.75 Crore,2025-04-22
Property_5892,Sale,Karachi,"DHA Phase 7 Extension, DHA Defence",4,5,150 Sq. Yd.,5.5 Crore,2025-04-22
Property_5893,Sale,Karachi,"DHA City - Sector 3C, DHA City - Sector 3",22 Sq. Yd.,,,6 Crore,2025-04-22
Property_5894,Sale,Karachi,"Bahria Town - Precinct 27, Bahria Town Karachi",3,3,235 Sq. Yd.,60 Lakh,2025-04-22
Property_5895,Sale,Karachi,"Saadi Town, Scheme 33",6,6,400 Sq. Yd.,1.65 Crore,2025-04-22
Property_5896,Sale,Karachi,"Bufferzone - Sector 15-A/1, Buffer Zone",6,6,120 Sq. Yd.,6.1 Crore,2025-04-22
Property_5897,Sale,Karachi,"North Nazimabad - Block N, North Nazimabad",3,3,400 Sq. Yd.,3.35 Crore,2025-04-22
Property_5898,Sale,Karachi,"Saima Arabian Villas, Gadap Town",2,2,120 Sq. Yd.,6.65 Crore,2025-04-22
Property_5899,Sale,Karachi,"Saima Arabian Villas, Gadap Town",2,2,120 Sq. Yd.,1.22 Crore,2025-04-22
Property_5900,Sale,Karachi,"Saima Arabian Villas, Gadap Town",2,2,120 Sq. Yd.,1.25 Crore,2025-04-22
Property_5901,Sale,Karachi,"DHA Phase 6, DHA Defence",5,6,500 Sq. Yd.,15 Crore,2025-04-21
Property_5902,Sale,Karachi,"DHA Phase 5, DHA Defence",6,6,500 Sq. Yd.,10.5 Crore,2025-04-21
Property_5903,Sale,Karachi,"DHA Phase 6, DHA Defence",7,6,500 Sq. Yd.,13.5 Crore,2025-04-22
Property_5904,Sale,Karachi,"Buffer Zone, North Karachi",4,4,120 Sq. Yd.,2.45 Crore,2025-04-21
Property_5905,Sale,Karachi,"DHA Phase 5, DHA Defence",4,4,500 Sq. Yd.,,2025-04-22
Property_5906,Sale,Karachi,"Buffer Zone, North Karachi",5,5,240 Sq. Yd.,8.5 Crore,2025-04-21
Property_5907,Sale,Karachi,"Madras Cooperative Housing Society, Scheme 33 - Sector 17-A",8,6,400 Sq. Yd.,4.25 Crore,2025-04-23
Property_5908,Sale,Karachi,"Gulshan-e-Iqbal - Block 6, Gulshan-e-Iqbal",5,5,600 Sq. Yd.,6.7 Crore,2025-04-23
Property_5909,Sale,Karachi,"Lakhani Fantasia, Scheme 33",2,2,106 Sq. Yd.,9.5 Crore,2025-04-23
Property_5910,Sale,Karachi,"Naya Nazimabad - Block A, Naya Nazimabad",6,6,240 Sq. Yd.,1.05 Crore,2025-04-23
Property_5911,Sale,Karachi,"Saadi Garden - Block 5, Saadi Garden",6,6,120 Sq. Yd.,6.55 Crore,2025-04-23
Property_5912,Sale,Karachi,"Saadi Garden - Block 5, Saadi Garden",2,3,120 Sq. Yd.,2 Crore,2025-04-23
Property_5913,Sale,Karachi,"North Karachi - Sector 11A, North Karachi",6,4,80 Sq. Yd.,1.48 Crore,2025-04-22
Property_5914,Sale,Karachi,"DHA Phase 8, DHA Defence",4,4,120 Sq. Yd.,1.65 Crore,2025-04-23
Property_5915,Sale,Karachi,"DHA Phase 1, DHA Defence",6,6,"1,000 Sq. Yd.",5.75 Crore,2025-04-23
Property_5916,Sale,Karachi,"DHA Defence, Karachi","1,000 Sq. Yd.",,,14.5 Crore,2025-04-23
Property_5917,Sale,Karachi,"DHA Defence, Karachi","1,000 Sq. Yd.",,,44 Crore,2025-04-23
Property_5918,Sale,Karachi,"Khayaban-e-Roomi, DHA Phase 8",500 Sq. Yd.,,,44 Crore,2025-04-23
Property_5919,Sale,Karachi,"DHA Phase 8, DHA Defence",500 Sq. Yd.,,,22 Crore,2025-04-23
Property_5920,Sale,Karachi,"Khayaban-e-Roomi, DHA Phase 8",500 Sq. Yd.,,,25 Crore,2025-04-23
Property_5921,Sale,Karachi,"DHA Phase 8, DHA Defence",500 Sq. Yd.,,,22 Crore,2025-04-23
Property_5922,Sale,Karachi,"DHA Phase 8, DHA Defence",500 Sq. Yd.,,,21 Crore,2025-04-23
Property_5923,Sale,Karachi,"Federal B Area - Block 10, Federal B Area",6,6,400 Sq. Yd.,21 Crore,2025-04-23
Property_5924,Sale,Karachi,"Pilibhit Cooperative Housing Society, Scheme 33 - Sector 18-A",120 Sq. Yd.,,,10 Crore,2025-04-23
Property_5925,Sale,Karachi,"Rufi Rose Petals, Karachi",4,4,120 Sq. Yd.,2.85 Crore,2025-04-23
Property_5926,Sale,Karachi,"DHA Phase 6, DHA Defence",7,6,500 Sq. Yd.,13.5 Crore,2025-04-22
Property_5927,Sale,Karachi,"Buffer Zone, North Karachi",4,4,120 Sq. Yd.,2.45 Crore,2025-04-21
Property_5928,Sale,Karachi,"DHA Phase 5, DHA Defence",4,4,500 Sq. Yd.,8.5 Crore,2025-04-22
Property_5929,Sale,Karachi,"Buffer Zone, North Karachi",5,5,240 Sq. Yd.,4.25 Crore,2025-04-21
Property_5930,Sale,Karachi,"Madras Cooperative Housing Society, Scheme 33 - Sector 17-A",8,6,400 Sq. Yd.,,2025-04-23
Property_5931,Sale,Karachi,"Gulshan-e-Iqbal - Block 6, Gulshan-e-Iqbal",5,5,600 Sq. Yd.,6.7 Crore,2025-04-23
Property_5932,Sale,Karachi,"Lakhani Fantasia, Scheme 33",2,2,106 Sq. Yd.,9.5 Crore,2025-04-23
Property_5933,Sale,Karachi,"Naya Nazimabad - Block A, Naya Nazimabad",6,6,240 Sq. Yd.,1.05 Crore,2025-04-23
Property_5934,Sale,Karachi,"Saadi Garden - Block 5, Saadi Garden",6,6,120 Sq. Yd.,6.55 Crore,2025-04-23
Property_5935,Sale,Karachi,"Saadi Garden - Block 5, Saadi Garden",2,3,120 Sq. Yd.,2 Crore,2025-04-23
Property_5936,Sale,Karachi,"North Karachi - Sector 11A, North Karachi",6,4,80 Sq. Yd.,1.48 Crore,2025-04-22
Property_5937,Sale,Karachi,"DHA Phase 8, DHA Defence",4,4,120 Sq. Yd.,1.65 Crore,2025-04-23
Property_5938,Sale,Karachi,"DHA Phase 1, DHA Defence",6,6,"1,000 Sq. Yd.",5.75 Crore,2025-04-23
Property_5939,Sale,Karachi,"DHA Defence, Karachi","1,000 Sq. Yd.",,,14.5 Crore,2025-04-23
Property_5940,Sale,Karachi,"DHA Defence, Karachi","1,000 Sq. Yd.",,,44 Crore,2025-04-23
Property_5941,Sale,Karachi,"Khayaban-e-Roomi, DHA Phase 8",500 Sq. Yd.,,,44 Crore,2025-04-23
Property_5942,Sale,Karachi,"DHA Phase 8, DHA Defence",500 Sq. Yd.,,,22 Crore,2025-04-23
Property_5943,Sale,Karachi,"Khayaban-e-Roomi, DHA Phase 8",500 Sq. Yd.,,,25 Crore,2025-04-23
Property_5944,Sale,Karachi,"DHA Phase 8, DHA Defence",500 Sq. Yd.,,,22 Crore,2025-04-23
Property_5945,Sale,Karachi,"DHA Phase 8, DHA Defence",500 Sq. Yd.,,,21 Crore,2025-04-23
Property_5946,Sale,Karachi,"Federal B Area - Block 10, Federal B Area",6,6,400 Sq. Yd.,21 Crore,2025-04-23
Property_5947,Sale,Karachi,"Pilibhit Cooperative Housing Society, Scheme 33 - Sector 18-A",120 Sq. Yd.,,,10 Crore,2025-04-23
Property_5948,Sale,Karachi,"Rufi Rose Petals, Karachi",4,4,120 Sq. Yd.,2.85 Crore,2025-04-23
Property_5949,Sale,Karachi,"North Nazimabad - Block F, North Nazimabad",6,7,750 Sq. Yd.,2.25 Crore,2025-04-23
Property_5950,Sale,Karachi,"North Nazimabad - Block D, North Nazimabad",6,7,600 Sq. Yd.,18 Crore,2025-04-23
Property_5951,Sale,Karachi,"Scheme 33, Karachi",120 Sq. Yd.,,,3 Crore,2025-04-23
Property_5952,Sale,Karachi,"Corniche Society, Scheme 33",8,150 Sq. Yd.,,3.75 Crore,2025-04-23
Property_5953,Sale,Karachi,"Federal B Area - Block 12, Federal B Area",200 Sq. Yd.,,,6.5 Crore,2025-04-23
Property_5954,Sale,Karachi,"Federal B Area - Block 12, Federal B Area",200 Sq. Yd.,,,6.7 Crore,2025-04-23
Property_5955,Sale,Karachi,"Federal B Area - Block 12, Federal B Area",200 Sq. Yd.,,,,2025-04-23
Property_5956,Sale,Karachi,"Gulshan-e-Iqbal - Block 7, Gulshan-e-Iqbal",7,6,"1,500 Sq. Yd.",7 Crore,2025-04-23
Property_5957,Sale,Karachi,"Gulistan-e-Jauhar - Block 2, Gulistan-e-Jauhar",9,6,32 Sq. Yd.,25 Crore,2025-04-23
Property_5958,Sale,Karachi,"Gulistan-e-Jauhar - Block 2, Gulistan-e-Jauhar",8,6,240 Sq. Yd.,5.5 Crore,2025-04-23
Property_5959,Sale,Karachi,"Gulistan-e-Jauhar - Block 2, Gulistan-e-Jauhar",8,6,277 Sq. Yd.,5.8 Crore,2025-04-23
Property_5960,Sale,Karachi,"Works Cooperative Housing Society, Gulistan-e-Jauhar - Block 4",5,6,27 Sq. Yd.,6.15 Crore,2025-04-23
Property_5961,Sale,Karachi,"Gulistan-e-Jauhar - Block 7, Gulistan-e-Jauhar",7,6,400 Sq. Yd.,5.45 Crore,2025-04-23
Property_5962,Sale,Karachi,"Gulistan-e-Jauhar - Block 2, Gulistan-e-Jauhar",5,5,200 Sq. Yd.,6.65 Crore,2025-04-23
Property_5963,Sale,Karachi,"Gulistan-e-Jauhar - Block 15, Gulistan-e-Jauhar",6,6,400 Sq. Yd.,4.5 Crore,2025-04-23
Property_5964,Sale,Karachi,"Gulistan-e-Jauhar - Block 2, Gulistan-e-Jauhar",8,6,240 Sq. Yd.,8.5 Crore,2025-04-23
Property_5965,Sale,Karachi,"Gulistan-e-Jauhar - Block 15, Gulistan-e-Jauhar",6,6,240 Sq. Yd.,5.8 Crore,2025-04-23
Property_5966,Sale,Karachi,"Gulistan-e-Jauhar - Block 2, Gulistan-e-Jauhar",6,6,400 Sq. Yd.,5.8 Crore,2025-04-23
Property_5967,Sale,Karachi,"Gulistan-e-Jauhar - Block 15, Gulistan-e-Jauhar",5,6,240 Sq. Yd.,9.5 Crore,2025-04-23
Property_5968,Sale,Karachi,"Gulistan-e-Jauhar - Block 2, Gulistan-e-Jauhar",9,6,240 Sq. Yd.,5.2 Crore,2025-04-23
Property_5969,Sale,Karachi,"Federal B Area - Block 15, Federal B Area",6,6,144 Sq. Yd.,5.8 Crore,2025-04-23
Property_5970,Sale,Karachi,"PECHS Block 2, PECHS",4,5,200 Sq. Yd.,3.5 Crore,2025-04-22
Property_5971,Sale,Karachi,"PECHS Block 2, PECHS",6,5,300 Sq. Yd.,7 Crore,2025-04-22
Property_5972,Sale,Karachi,"PECHS Block 2, PECHS",5,4,200 Sq. Yd.,10.5 Crore,2025-04-22
Property_5973,Sale,Karachi,"PECHS Block 6, PECHS",10,6,"2,700 Sq. Yd.",6.5 Crore,2025-04-22
Property_5974,Sale,Karachi,"Federal B Area - Block 12, Federal B Area",3,2,125 Sq. Yd.,60 Crore,2025-04-22
